NR_OMRAD,vardear 1929,vardear 1930,vardear 1950,vardear 1960,vardear 1970,vardear 1980,vardear 1990,vardear 1995,vardear 1998,vardear 2001,vardear 2004,vardear 2007,vardear 2010,vardear 2013,vardear 2016,vardear 2019
380066,900,920,950,960,990,1050,1130,1160,1200,1230,1290,1340,1390,1430,1460,1500
380068,900,920,950,960,990,1050,1130,1160,1200,1230,1290,1340,1390,1430,1460,1500
380072,900,920,950,960,990,1050,1130,1160,1200,1230,1290,1340,1390,1430,1460,1500
380074,900,920,950,960,990,1050,1130,1160,1200,1230,1290,1340,1390,1430,1460,1500
380076,900,920,950,960,990,1050,1130,1160,1200,1230,1290,1340,1390,1430,1460,1500
380078,1010,1060,1090,1110,1130,1160,1210,1370,1420,1560,1610,1700,1840,1960,2040,2100
380080,1010,1060,1090,1110,1130,1160,1210,1370,1420,1560,1610,1700,1840,1960,2040,2100
380082,1010,1060,1090,1110,1130,1160,1210,1370,1420,1560,1610,1700,1840,1960,2040,2100
380084,1010,1060,1090,1110,1130,1160,1210,1370,1420,1560,1610,1700,1840,1960,2040,2100
380085,990,1010,1080,1100,1120,1140,1160,1240,1340,1500,1570,1650,1780,1880,1950,2010
380086,900,920,950,960,990,1050,1130,1160,1200,1230,1290,1340,1390,1430,1460,1500
380089,1010,1060,1090,1110,1130,1160,1210,1370,1420,1560,1610,1700,1840,1960,2040,2100
380091,1010,1060,1090,1110,1130,1160,1210,1370,1420,1560,1610,1700,1840,1960,2040,2100
380093,990,1010,1080,1100,1120,1140,1160,1240,1340,1500,1570,1650,1780,1880,1950,2010
380095,990,1010,1080,1100,1120,1140,1160,1240,1340,1500,1570,1650,1780,1880,1950,2010
381088,910,930,940,980,1010,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
381090,910,930,940,980,1010,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
381092,910,930,940,980,1010,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
381093,910,930,940,980,1010,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
381094,950,1000,1050,1060,1080,1110,1160,1240,1290,1340,1380,1400,1430,1460,1490,1530
381095,950,1000,1050,1060,1080,1110,1160,1240,1290,1340,1380,1400,1430,1460,1490,1530
381096,950,1000,1050,1060,1080,1110,1160,1240,1290,1340,1380,1400,1430,1460,1490,1530
381097,950,1000,1050,1060,1080,1110,1160,1240,1290,1340,1380,1400,1430,1460,1490,1530
381098,910,930,940,980,1010,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
381100,950,1000,1050,1060,1080,1110,1160,1240,1290,1340,1380,1400,1430,1460,1490,1530
381900,910,930,940,980,1010,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
382003,760,790,840,910,930,980,1080,1110,1120,1130,1140,1150,1160,1170,1180,1220
382030,900,920,950,960,990,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
382032,900,920,950,960,990,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
382034,900,920,950,960,990,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
382036,900,920,950,960,990,1050,1130,1160,1200,1210,1250,1300,1340,1380,1420,1460
382038,830,890,950,970,1000,1070,1170,1210,1230,1250,1260,1290,1300,1310,1360,1400
382040,830,890,950,970,1000,1070,1170,1210,1230,1250,1260,1290,1300,1310,1360,1400
382042,830,890,950,970,1000,1070,1170,1210,1230,1250,1260,1290,1300,1310,1360,1400
382044,830,890,950,970,1000,1070,1170,1210,1230,1250,1260,1290,1300,1310,1360,1400
428005,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
428054,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
428056,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
461060,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
461900,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
480003,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
480068,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
480070,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
480071,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
480072,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
480074,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
480076,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
480077,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
480078,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
480080,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
481082,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
481084,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
481900,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
482036,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
482038,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
482042,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
482044,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
482900,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
483004,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
483046,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
483048,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
483050,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
483052,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
484002,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
484006,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
484008,895,955,990,1020,1050,1085,1145,1240,1325,1400,1485,1525,1525,1555,1580,1600
484010,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
484012,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
484014,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
484016,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
484017,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
484019,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
484020,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
484022,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
484900,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
486024,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
486026,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
486028,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
486032,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
486034,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
486900,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
488062,830,895,955,955,955,955,1070,1155,1240,1305,1365,1440,1440,1440,1480,1500
488064,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
488066,980,1020,1020,1050,1080,1115,1220,1335,1415,1470,1555,1590,1620,1640,1660,1680
488900,755,830,925,925,945,945,1010,1070,1135,1185,1230,1260,1260,1260,1280,1300
509098,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
509910,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
512911,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
513070,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
513072,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
513904,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
560096,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
560909,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
561068,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
561903,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
562050,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
562052,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
562901,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
563014,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
563058,720,760,805,835,855,890,940,995,1015,1060,1090,1120,1130,1140,1375,1400
563899,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
580001,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580002,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580004,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580005,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580006,900,970,990,1000,1050,1075,1130,1215,1280,1395,1435,1500,1575,1650,1800,1850
580007,950,970,990,1060,1100,1110,1205,1300,1360,1470,1500,1540,1650,1730,1800,1850
580008,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580010,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580013,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580015,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580016,900,970,990,1000,1050,1075,1130,1215,1280,1395,1435,1500,1575,1650,1800,1850
580017,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580060,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580062,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
580064,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580066,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
580067,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
580200,950,970,990,1060,1100,1110,1205,1300,1360,1470,1500,1540,1650,1730,1800,1850
580201,950,970,990,1060,1100,1110,1205,1300,1360,1470,1500,1540,1650,1730,1800,1850
580202,950,970,990,1060,1100,1110,1205,1300,1360,1470,1500,1540,1650,1730,1800,1850
580898,740,780,820,855,875,895,980,1010,1035,1095,1115,1150,1160,1170,1425,1500
580912,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
581016,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581019,900,970,990,1000,1050,1075,1130,1215,1280,1395,1435,1500,1575,1650,1800,1850
581020,900,970,990,1000,1050,1075,1130,1215,1280,1395,1435,1500,1575,1650,1800,1850
581021,900,970,990,1000,1050,1075,1130,1215,1280,1395,1435,1500,1575,1650,1800,1850
581022,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581024,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581029,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581030,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581031,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581034,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581035,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581038,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
581040,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
581042,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
581044,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
581046,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
581300,950,970,990,1060,1100,1110,1205,1300,1360,1470,1500,1540,1650,1730,1800,1850
581302,900,970,990,1000,1050,1075,1130,1215,1280,1395,1435,1500,1575,1650,1800,1850
581303,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
581900,740,780,820,855,875,895,980,1010,1035,1095,1115,1150,1160,1170,1425,1500
582054,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
582056,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
582902,740,780,820,855,875,895,980,1010,1035,1095,1115,1150,1160,1170,1425,1500
583074,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
583076,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
583078,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
583082,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
583084,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
583086,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
583088,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
583905,720,760,805,835,855,890,940,995,1015,1060,1090,1120,1130,1140,1375,1400
583906,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
584084,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
584085,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
584907,720,760,805,835,855,890,940,995,1015,1060,1090,1120,1130,1140,1375,1400
586088,880,920,940,950,980,1035,1095,1150,1170,1250,1295,1360,1450,1600,1700,1750
586090,800,825,850,900,950,975,1015,1065,1090,1160,1195,1245,1280,1350,1530,1600
586092,720,760,805,835,855,890,940,995,1015,1060,1090,1120,1130,1140,1375,1400
586094,720,760,805,835,855,890,940,995,1015,1060,1090,1120,1130,1140,1375,1400
586100,720,760,805,835,855,890,940,995,1015,1060,1090,1120,1130,1140,1375,1400
586908,695,730,750,770,805,845,885,940,970,1015,1035,1065,1075,1090,1375,1450
604176,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
604178,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
604180,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
604182,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
604432,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
617096,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
617098,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
617100,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
617102,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
617104,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
617106,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
617108,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
617110,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
642210,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
642212,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
643214,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
643216,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
662112,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
662114,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
662116,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
662118,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
662120,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
662122,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
662124,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
662126,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
662128,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
662130,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
662418,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
662438,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
662440,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
665056,800,820,850,870,900,950,1050,1110,1200,1260,1310,1340,1360,1420,1500,1550
665058,800,820,850,870,900,950,1050,1110,1200,1260,1310,1340,1360,1420,1500,1550
665062,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
665068,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
680128,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680132,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
680134,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
680136,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
680140,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
680142,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
680144,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680146,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680147,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680148,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680150,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680152,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680154,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680156,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680158,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680160,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680161,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680162,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680164,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680165,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680166,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680170,850,870,890,930,980,1010,1100,1140,1200,1260,1310,1360,1440,1500,1650,1700
680171,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680402,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
680406,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
680408,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680410,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680412,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680424,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680426,900,930,960,1050,1100,1200,1250,1300,1350,1400,1500,1550,1600,1700,1800,1850
680428,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
680430,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
682196,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
682198,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
682200,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
682202,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
682204,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
682206,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
682208,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
682434,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
683070,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
683072,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
683074,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683076,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
683078,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
683080,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683082,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683084,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683086,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683092,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683094,750,770,790,840,890,940,960,1010,1030,1050,1080,1100,1150,1350,1380,1400
683416,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
684046,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
684048,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
684050,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
684052,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
684054,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
684436,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
685018,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
685020,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
685024,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685026,750,790,820,850,890,950,990,1020,1050,1100,1160,1210,1260,1360,1450,1500
685030,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685032,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685034,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685036,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685038,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685040,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685042,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685044,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
685422,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
686002,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
686004,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
686006,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
686008,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
686010,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
686012,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
686014,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
686016,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
686420,800,850,900,930,950,990,1000,1060,1150,1240,1290,1330,1370,1470,1550,1650
687184,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
687186,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
687188,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
687190,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
687192,800,850,880,910,930,980,1000,1050,1150,1230,1280,1320,1350,1460,1500,1550
687194,730,750,770,790,830,860,900,950,970,1000,1050,1100,1150,1200,1300,1350
760000,730,750,780,830,860,900,940,990,1020,1050,1110,1150,1200,1250,1300,1350
760010,780,800,850,880,930,980,1000,1070,1120,1160,1240,1290,1350,1400,1500,1550
760030,780,800,850,880,930,980,1000,1070,1120,1160,1240,1290,1350,1400,1500,1550
760040,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
760050,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
760052,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
761000,730,750,780,830,860,900,940,990,1020,1050,1110,1150,1200,1250,1300,1350
761010,780,800,850,880,930,980,1000,1070,1120,1160,1240,1290,1350,1400,1500,1550
761020,780,800,850,880,930,980,1000,1070,1120,1160,1240,1290,1350,1400,1500,1550
761030,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
761040,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
763000,730,750,780,830,860,900,940,990,1020,1050,1110,1150,1200,1250,1300,1350
763010,780,800,850,880,930,980,1000,1070,1120,1160,1240,1290,1350,1400,1500,1550
763020,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
763040,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
763050,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
763060,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
763070,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
764000,750,790,830,860,900,940,980,1020,1050,1080,1130,1180,1250,1300,1350,1400
764010,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
764012,800,850,900,920,960,1000,1050,1100,1150,1240,1300,1370,1400,1480,1550,1650
